;NAME;CORES;CPUMARK;THREAD;TDP;SOCKET;CAT
;Qualcomm Technologies, Inc SDM750G;8;4350;1869;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SDM765G 5G;8;3425;1638;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SDM778G;8;5553;2070;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SDM845;8;3392;1343;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SDMMAGPIE;8;3160;1435;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SDMMAGPIEP;8;3523;1523;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM4250;8;2139;735;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM4350;8;3087;1348;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM6125;8;2277;882;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM6150;8;2942;1283;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM6225;8;2692;1067;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM6375;8;4266;1889;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM7125;8;3377;1582;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM7150;8;3271;1416;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM7225;8;3390;1768;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM7250;8;3459;1557;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM7325;8;6431;2170;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8150;8;4600;1773;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8150_Plus;8;4212;1523;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8150P;8;4495;1914;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8250;8;5861;2241;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8250_AC;8;6416;2621;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8350;8;6117;2163;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc SM8350AC;8;6588;2758;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc TRINKET;8;2463;902;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc TRINKET-IOT;8;2559;933;NA;Unknown;Mobile/Embedded
;Qualcomm Technologies, Inc. MSM8940-PMI8940 MTP;8;1426;404;NA;Unknown;Mobile/Embedded
;redwood based Qualcomm Technologies, Inc. SM7325;8;6448;2150;NA;Unknown;Mobile/Embedded
;Renoir based on Qualcomm Technologies, Inc SM7350;8;4886;1820;NA;Unknown;Mobile/Embedded
;RK30board;4;198;226;NA;Unknown;Mobile/Embedded
;rk3399;6;2046;841;NA;Unknown;Mobile/Embedded
;rk3566;4;595;460;NA;Unknown;Mobile/Embedded
;RK3568 AIoT3568 Board V2.1-AD52068, LVDS(8775), HD;4;1178;526;NA;Unknown;Mobile/Embedded
;ROC-RK3568-PC HDMI (Android);4;1197;551;NA;Unknown;Mobile/Embedded
;Rockchip (Device Tree);4;666;487;NA;Unknown;Mobile/Embedded
;Rockchip RK;8;1246;654;NA;Unknown;Mobile/Embedded
;Rockchip RK3228A;4;314;202;NA;Unknown;Mobile/Embedded
;Rockchip RK3229;4;285;184;NA;Unknown;Mobile/Embedded
;Rockchip RK3288;4;708;766;NA;Unknown;Mobile/Embedded
;Rockchip RK3288 (Flattened Device Tree);4;515;363;NA;Unknown;Mobile/Embedded
;Rockchip RK3326;4;431;278;NA;Unknown;Mobile/Embedded
;Rockchip rk3326 863 rkisp1 board;4;365;300;NA;Unknown;Mobile/Embedded
;Rockchip rk3326 evb board;4;463;335;NA;Unknown;Mobile/Embedded
;Rockchip RK3328;4;319;204;NA;Unknown;Mobile/Embedded
;Rockchip RK3328 box liantong avb;4;491;239;NA;Unknown;Mobile/Embedded
;Rockchip RK3368;8;827;329;NA;Unknown;Mobile/Embedded
;Rockchip RK3399;8;2925;979;NA;Unknown;Mobile/Embedded
;Rockchip RK3399 Board (Android);6;1456;810;NA;Unknown;Mobile/Embedded
;Rockchip RK3399 EVB IND LPDDR4 Board lvds (Android;6;1862;832;NA;Unknown;Mobile/Embedded
;Rockchip RK3399 Excavator Board edp avb (Android);6;1533;839;NA;Unknown;Mobile/Embedded
;Rockchip RK3399 Generic Board edp (Android);6;391;642;NA;Unknown;Mobile/Embedded
;Rockchip RK3528 DEMO4 DDR4 V10 Board;4;888;435;NA;Unknown;Mobile/Embedded
;Rockchip RK3562;4;1058;522;NA;Unknown;Mobile/Embedded
;Rockchip RK3566;4;922;505;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 BOX DEMO V10 ANDROID Board;4;1093;520;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 EVB1 DDR4 V10 Board;4;751;466;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 EVB2 LP4X V10 Board;4;933;469;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 EVB2 LP4X V10 Board PDM Mic Array;4;337;217;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 EVB3 DDR3 V10 Board;4;994;498;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 HD15 Board;4;1160;546;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 RK817 EINK LP4X Board;4;667;446;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 RK817 TABLET LP4X Board;4;1021;498;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 RK817 TABLET RKG11 LP4 Board;8;686;314;NA;Unknown;Mobile/Embedded
;Rockchip RK3566 RK817 ZIDOO TABLET LP4X Board;4;795;508;NA;Unknown;Mobile/Embedded
;Rockchip RK3568;4;1193;562;NA;Unknown;Mobile/Embedded
;Rockchip RK3568 EVB1 DDR4 V10 Board;4;1082;494;NA;Unknown;Mobile/Embedded
;Rockchip RK3568 EVB2 LP4X V10 Board;4;915;508;NA;Unknown;Mobile/Embedded
;Rockchip RK3568 EVB7 DDR4 V10 Board;4;1106;508;NA;Unknown;Mobile/Embedded
;Rockchip RK3576;8;3675;961;NA;Unknown;Mobile/Embedded
;Rockchip RK3588;8;4530;1484;NA;Unknown;Mobile/Embedded
;rockchip,rk3328;4;453;234;NA;Unknown;Mobile/Embedded
;rockchip,rk3368;8;870;347;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9610;8;3168;1012;NA;Unknown;Mobile/Embedded
;Samsung A04S EUR OPEN REV03C board based on EXYNOS;8;2452;688;NA;Unknown;Mobile/Embedded
;Samsung A13 EUR OPEN REV02B board based on EXYNOS8;8;1230;470;NA;Unknown;Mobile/Embedded
;Samsung A13 USA SINGLE REV02B board based on EXYNO;8;1528;459;NA;Unknown;Mobile/Embedded
;SAMSUNG EXPRESS2;2;233;239;NA;Unknown;Mobile/Embedded
;Samsung Exynos;8;2423;868;NA;Unknown;Mobile/Embedded
;Samsung Exynos 2100;8;5511;2003;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7420;8;2164;833;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7570;4;476;309;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7580;8;878;308;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7870;8;1042;342;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7880;8;1818;468;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7884;8;1576;647;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7885;8;1836;857;NA;Unknown;Mobile/Embedded
;Samsung Exynos 7904;8;1841;753;NA;Unknown;Mobile/Embedded
;Samsung Exynos 850;8;2090;586;NA;Unknown;Mobile/Embedded
;Samsung Exynos 8890;8;2595;928;NA;Unknown;Mobile/Embedded
;Samsung Exynos 8895;8;3168;992;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9610;8;2270;955;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9611;8;2555;987;NA;Unknown;Mobile/Embedded
;Samsung Exynos 980;8;4584;1871;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9810;8;3772;1301;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9820;8;3974;1661;NA;Unknown;Mobile/Embedded
;Samsung Exynos 9825;8;3792;1581;NA;Unknown;Mobile/Embedded
;Samsung Exynos 990;8;6079;1786;NA;Unknown;Mobile/Embedded
;Samsung EXYNOS5420;4;704;471;NA;Unknown;Mobile/Embedded
;Samsung EXYNOS5430;8;1380;595;NA;Unknown;Mobile/Embedded
;Samsung EXYNOS5433;8;1178;512;NA;Unknown;Mobile/Embedded
;SAMSUNG Exynos7420;8;2054;710;NA;Unknown;Mobile/Embedded
;SAMSUNG Exynos7580;8;910;271;NA;Unknown;Mobile/Embedded
;Samsung Exynos7870;8;2093;507;NA;Unknown;Mobile/Embedded
;samsung exynos7885;8;2496;984;NA;Unknown;Mobile/Embedded
;Samsung GrandPrimePlus LTE CIS rev04 board based o;4;312;213;NA;Unknown;Mobile/Embedded
;Samsung GrandPrimePlus LTE LTN DTV rev04 board bas;4;599;336;NA;Unknown;Mobile/Embedded
;Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba;4;415;179;NA;Unknown;Mobile/Embedded
;Samsung J7 Max LTE SWA board based on MT6757V/WL;8;928;282;NA;Unknown;Mobile/Embedded
;SAMSUNG JF;4;540;328;NA;Unknown;Mobile/Embedded
;Samsung M13 EUR OPEN REV02 board based on EXYNOS85;8;1425;516;NA;Unknown;Mobile/Embedded
;Samsung M13 SWA INS 00 board based on EXYNOS850;8;1269;492;NA;Unknown;Mobile/Embedded
;Samsung s5e8535;8;4584;2017;NA;Unknown;Mobile/Embedded
;Samsung s5e8825;8;4471;1914;NA;Unknown;Mobile/Embedded
;Samsung s5e8835;8;5973;1996;NA;Unknown;Mobile/Embedded
;Samsung s5e8845;8;7061;2318;NA;Unknown;Mobile/Embedded
;Samsung s5e8855;8;7569;2025;NA;Unknown;Mobile/Embedded
;Samsung s5e9925;8;6467;2133;NA;Unknown;Mobile/Embedded
;Samsung s5e9945;10;10977;2910;NA;Unknown;Mobile/Embedded
;SAMSUNG SERRANO;2;266;330;NA;Unknown;Mobile/Embedded
;Samsung Technologies, Inc Exynos E1080;8;4846;2029;NA;Unknown;Mobile/Embedded
;sc8830;4;438;295;NA;Unknown;Mobile/Embedded
;SM6375;8;4441;1956;NA;Unknown;Mobile/Embedded
;SM7325;8;6074;2127;NA;Unknown;Mobile/Embedded
;SM8325;8;5629;1945;NA;Unknown;Mobile/Embedded
;SM8350;8;6134;2445;NA;Unknown;Mobile/Embedded
;SM8450;8;4896;1278;NA;Unknown;Mobile/Embedded
;SMDK4x12;8;3006;1271;NA;Unknown;Mobile/Embedded
;Snapdragon 435;8;1069;347;NA;Unknown;Mobile/Embedded
;Snapdragon 662;4;2431;908;NA;Unknown;Mobile/Embedded
;Snapdragon 7325;4;5561;2026;NA;Unknown;Mobile/Embedded
;Snapdragon 7c;2;3712;1519;NA;Unknown;Laptop, Mobile/Embedded
;Snapdragon 7c;2;3423;1242;9;Unknown;Laptop, Mobile/Embedded
;Snapdragon 7c Gen 2;2;3857;1480;7;Unknown;Laptop, Mobile/Embedded
;Snapdragon 7cPlus Gen 3;8;6044;1706;NA;Unknown;Mobile/Embedded
;Snapdragon 8 Gen2 Mobile Platform for Galaxy;8;9362;3093;NA;Unknown;Mobile/Embedded
;Snapdragon 835;8;2450;1018;9;Unknown;Laptop, Mobile/Embedded
;Snapdragon 835;8;3524;954;NA;Unknown;Mobile/Embedded
;Snapdragon 8350;4;4613;2484;NA;Unknown;Mobile/Embedded
;Snapdragon 845;4;3446;1349;NA;Unknown;Mobile/Embedded
;Snapdragon 850;4;2946;1198;NA;Unknown;Mobile/Embedded
;Snapdragon 850;4;3326;1424;5;Unknown;Laptop, Mobile/Embedded
;Snapdragon 855;4;5070;1431;NA;Unknown;Mobile/Embedded
;Snapdragon 860;8;4804;1472;NA;Unknown;Mobile/Embedded
;Snapdragon 8c;4;5230;1544;NA;Unknown;Laptop, Mobile/Embedded
;Snapdragon 8cx;4;5088;1718;NA;Unknown;Laptop, Mobile/Embedded
;Snapdragon 8cx Gen 2;4;6796;1781;NA;Unknown;Laptop, Mobile/Embedded
;Snapdragon 8cx Gen 2;4;6692;1942;7;Unknown;Laptop, Mobile/Embedded
;Snapdragon 8cx Gen 3;8;10110;2188;NA;Unknown;Mobile/Embedded
;Snapdragon 8cx Gen 3;1;1811;2463;NA;Unknown;Mobile/Embedded
;Snapdragon 8cx Gen 3;4;11824;2419;NA;Unknown;Laptop, Mobile/Embedded
;Snapdragon X - X126100 - Qualcomm Oryon;8;17260;2945;30;Unknown;Laptop
;Snapdragon X Plus - X1P42100 - Qualcomm Ory;8;18220;3289;30;Unknown;Laptop
;Sony Mobile fusion3;4;428;234;NA;Unknown;Unknown
;Spreadtrum SC7731e;4;329;228;NA;Unknown;Unknown
;Spreadtrum SC9832E;4;538;314;NA;Unknown;Mobile/Embedded
;Spreadtrum SC9853I-IA;8;748;467;NA;Unknown;Mobile/Embedded
;Spreadtrum SC9863A;8;1429;469;NA;Unknown;Mobile/Embedded
;Spreadtrum SC9863A Board;8;1671;519;NA;Unknown;Mobile/Embedded
;Spreadtrum T310;4;1586;1184;NA;Unknown;Mobile/Embedded
;Spreadtrum T603;8;1765;552;NA;Unknown;Mobile/Embedded
;Spreadtrum T606;8;2750;965;NA;Unknown;Mobile/Embedded
;Spreadtrum T610;8;2747;1113;NA;Unknown;Mobile/Embedded
;Spreadtrum T612;8;3007;1086;NA;Unknown;Mobile/Embedded
;Spreadtrum T615;8;2954;1092;NA;Unknown;Mobile/Embedded
;Spreadtrum T616;8;2920;1055;NA;Unknown;Mobile/Embedded
;Spreadtrum T618;8;2934;1137;NA;Unknown;Mobile/Embedded
;Spreadtrum T620;8;2951;1213;NA;Unknown;Mobile/Embedded
;Spreadtrum T760;8;5165;1560;NA;Unknown;Mobile/Embedded
;Spreadtrum T765;8;3804;1452;NA;Unknown;Mobile/Embedded
;Spreadtrum T820;8;5455;1920;NA;Unknown;Mobile/Embedded
;Spreadtrum UIS7885(prototype);8;5668;1966;NA;Unknown;Mobile/Embedded
;Star based on Qualcomm Technologies, Inc SM8350;8;5241;1962;NA;Unknown;Mobile/Embedded
;sun50iw1p1;4;559;280;NA;Unknown;Mobile/Embedded
;sun50iw6;4;498;339;NA;Unknown;Mobile/Embedded
;sun8iw11p1;4;335;243;NA;Unknown;Mobile/Embedded
;sun8iw7;4;237;207;NA;Unknown;Mobile/Embedded
